Wall time,Step,Value
1723063576.3376338,803,4.3622850398605806e-07
1723063589.0744221,804,4.4872163584841473e-07
1723063602.0548956,805,4.300296154724492e-07
1723063614.7977808,806,4.423797008712427e-07
1723063627.6007116,807,4.746138984046411e-07
1723063640.3581736,808,4.508674180669914e-07
1723063653.1217167,809,4.285037391582591e-07
1723063665.8608322,810,4.219710660890996e-07
1723063678.6074338,811,4.539668623237958e-07
1723063691.3072033,812,4.933297645948187e-07
1723063703.8066635,813,5.135953529133985e-07
1723063716.352804,814,5.269944836072682e-07
1723063728.887777,815,4.971444695911487e-07
1723063741.5349867,816,5.259931299406162e-07
1723063754.5231545,817,5.301654368849995e-07
1723063767.321505,818,5.275666694615211e-07
1723063780.1421492,819,5.419671538220427e-07
1723063792.8850574,820,5.989492137814523e-07
1723063805.546259,821,5.672633847098041e-07
1723063818.0728052,822,5.306899311108282e-07
1723063830.6777716,823,5.111872951601981e-07
1723063843.1775792,824,4.800975261787244e-07
1723063855.6731496,825,4.3618081235763384e-07
1723063868.340812,826,4.60022675952132e-07
1723063880.9609632,827,4.212558337712835e-07
1723063893.663952,828,3.5900472994399024e-07
1723063906.2365093,829,2.6034712163891527e-07
1723063918.9001799,830,2.9849408633708663e-07
1723063931.514659,831,2.9653907063220686e-07
1723063944.13903,832,2.938807028840529e-07
1723063956.827782,833,3.1943918088472856e-07
1723063969.3239484,834,2.4743675908212026e-07
1723063982.2535076,835,2.2389292553270934e-07
1723063994.7898612,836,1.6271472702555911e-07
1723064007.3986306,837,2.2324920223582012e-07
1723064019.9228146,838,1.606881596671883e-07
1723064032.5569377,839,1.6271472702555911e-07
1723064045.241919,840,1.9506812520830863e-07
1723064057.9326134,841,1.7089247705825983e-07
1723064082.9802668,843,2.0694136537713348e-07
1723064095.4864671,844,1.8619894603943976e-07
1723064108.1098008,845,1.8414854707771156e-07
1723064120.784712,846,2.4294257627843763e-07
1723064146.2751174,848,1.9835829334624577e-07
1723064159.092447,849,2.721488385759585e-07
1723064171.8280125,850,2.8306840249570087e-07
1723064184.468621,851,2.695262537599774e-07
